Facility ID,HAI_1_CILOWER,HAI_1_CIUPPER,HAI_1_DOPC,HAI_1_ELIGCASES,HAI_1_NUMERATOR,HAI_1_SIR_Score,HAI_2_CILOWER,HAI_2_CIUPPER,HAI_2_DOPC,HAI_2_ELIGCASES,HAI_2_NUMERATOR,HAI_2_SIR_Score,HAI_3_CILOWER,HAI_3_CIUPPER,HAI_3_DOPC,HAI_3_ELIGCASES,HAI_3_NUMERATOR,HAI_3_SIR_Score,HAI_4_CILOWER,HAI_4_CIUPPER,HAI_4_DOPC,HAI_4_ELIGCASES,HAI_4_NUMERATOR,HAI_4_SIR_Score,HAI_5_CILOWER,HAI_5_CIUPPER,HAI_5_DOPC,HAI_5_ELIGCASES,HAI_5_NUMERATOR,HAI_5_SIR_Score,HAI_6_CILOWER,HAI_6_CIUPPER,HAI_6_DOPC,HAI_6_ELIGCASES,HAI_6_NUMERATOR,HAI_6_SIR_Score,HAI_1_SIR_ComparedToNational,HAI_2_SIR_ComparedToNational,HAI_3_SIR_ComparedToNational,HAI_4_SIR_ComparedToNational,HAI_5_SIR_ComparedToNational,HAI_6_SIR_ComparedToNational,Facility Name,Address,City,State,ZIP Code,County Name,Phone Number,Location,H_CLEAN_STAR_RATING,H_COMP_1_STAR_RATING,H_COMP_2_STAR_RATING,H_COMP_3_STAR_RATING,H_COMP_5_STAR_RATING,H_COMP_6_STAR_RATING,H_COMP_7_STAR_RATING,H_HSP_RATING_STAR_RATING,H_QUIET_STAR_RATING,H_RECMND_STAR_RATING,H_STAR_RATING,H_CLEAN_LINEAR_SCORE,H_COMP_1_LINEAR_SCORE,H_COMP_2_LINEAR_SCORE,H_COMP_3_LINEAR_SCORE,H_COMP_5_LINEAR_SCORE,H_COMP_6_LINEAR_SCORE,H_COMP_7_LINEAR_SCORE,H_HSP_RATING_LINEAR_SCORE,H_QUIET_LINEAR_SCORE,H_RECMND_LINEAR_SCORE,SEP_1,SEP_SH_3HR,SEP_SH_6HR,SEV_SEP_3HR,SEV_SEP_6HR
390016,0.019,1.882,2993.0,2.621,1.0,0.382,0.25,1.512,7556.0,7.332,5.0,0.682,,2.399,50.0,1.249,0.0,0.0,,,,,,,0.032,3.18,23002.0,1.551,1.0,0.645,1.545,3.208,23002.0,12.812,29.0,2.264,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,,No Different than National Benchmark,Worse than the National Benchmark,UPMC JAMESON,1211 WILMINGTON AVENUE,NEW CASTLE,PA,16105,LAWRENCE,(724) 656-4100,POINT (-80.351116 41.01345200000001),3.0,3.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,87.0,91.0,90.0,80.0,74.0,89.0,80.0,84.0,74.0,80.0,36.0,67.0,56.0,72.0,76.0
390025,,1.967,2627.0,1.523,0.0,0.0,,,7.0,0.003,0.0,,,,,,,,,,,,,,,,2749.0,0.065,0.0,,,,2749.0,0.449,1.0,,No Different than National Benchmark,,,,,,KENSINGTON HOSPITAL,136 W DIAMOND STREET,PHILADELPHIA,PA,19122,PHILADELPHIA,(215) 426-8100,,,,,,,,,,,,,,,,,,,,,,,,,,,
390026,0.468,3.556,2947.0,2.713,4.0,1.474,0.092,1.822,3592.0,3.627,2.0,0.551,,2.216,55.0,1.352,0.0,0.0,,,84.0,0.643,1.0,,0.03,2.96,31772.0,1.666,1.0,0.6,0.965,2.195,31772.0,15.473,23.0,1.486,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,,No Different than National Benchmark,No Different than National Benchmark,CHESTNUT HILL HOSPITAL,8835 GERMANTOWN AVE,PHILADELPHIA,PA,19118,PHILADELPHIA,(215) 248-8200,POINT (-75.212752 40.078791),1.0,4.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,82.0,92.0,92.0,84.0,77.0,81.0,79.0,87.0,78.0,85.0,52.0,82.0,46.0,76.0,90.0
390027,0.336,0.851,29172.0,32.775,18.0,0.549,0.472,1.021,20529.0,36.786,26.0,0.707,0.239,1.814,165.0,5.32,4.0,0.752,0.276,5.443,132.0,1.214,2.0,1.647,,0.365,153790.0,8.208,0.0,0.0,0.656,1.014,147004.0,98.753,81.0,0.82,Better than the National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,Better than the National Benchmark,No Different than National Benchmark,TEMPLE UNIVERSITY HOSPITAL,3401 NORTH BROAD STREET,PHILADELPHIA,PA,19140,PHILADELPHIA,(215) 707-2000,POINT (-75.1522 40.004667),2.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,86.0,91.0,92.0,80.0,76.0,85.0,80.0,86.0,76.0,85.0,64.0,88.0,70.0,85.0,86.0
390028,0.277,1.132,14370.0,13.419,8.0,0.596,0.651,1.509,18162.0,21.704,22.0,1.014,0.01,0.969,169.0,5.088,1.0,0.197,,,15.0,0.13,0.0,,0.282,1.449,89902.0,8.611,6.0,0.697,0.604,1.066,88976.0,59.221,48.0,0.811,No Different than National Benchmark,No Different than National Benchmark,Better than the National Benchmark,,No Different than National Benchmark,No Different than National Benchmark,UPMC MERCY,1400 LOCUST STREET,PITTSBURGH,PA,15219,ALLEGHENY,(412) 232-8111,POINT (-79.985623 40.436831),2.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,1.0,3.0,3.0,85.0,91.0,91.0,82.0,75.0,87.0,81.0,87.0,75.0,87.0,59.0,78.0,93.0,83.0,89.0
390030,0.031,3.088,2343.0,1.597,1.0,0.626,,1.181,3713.0,2.537,0.0,0.0,,,29.0,0.817,2.0,,,,21.0,0.177,1.0,,0.883,6.7,29760.0,1.44,4.0,2.778,0.821,2.204,28184.0,11.539,16.0,1.387,No Different than National Benchmark,No Different than National Benchmark,,,No Different than National Benchmark,No Different than National Benchmark,SCHUYLKILL MEDICAL CENTER - SOUTH JACKSON STREET,420 SOUTH JACKSON STREET,POTTSVILLE,PA,17901,SCHUYLKILL,(570) 621-5102,POINT (-76.188858 40.683749),3.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,87.0,89.0,87.0,82.0,71.0,86.0,78.0,81.0,74.0,77.0,34.0,81.0,,74.0,36.0
390032,,,1080.0,0.879,1.0,,0.186,3.667,2280.0,1.802,2.0,1.11,,2.658,46.0,1.127,0.0,0.0,,,35.0,0.275,0.0,,,,14881.0,0.582,0.0,,0.354,1.446,14881.0,10.503,8.0,0.762,,No Different than National Benchmark,No Different than National Benchmark,,,No Different than National Benchmark,ALLEGHENY VALLEY HOSPITAL,1301 CARLISLE ST,NATRONA,PA,15065,ALLEGHENY,(412) 224-5100,POINT (-79.737106 40.617378),3.0,3.0,3.0,3.0,2.0,4.0,2.0,3.0,3.0,3.0,3.0,87.0,91.0,91.0,85.0,74.0,89.0,80.0,86.0,80.0,86.0,55.0,87.0,64.0,76.0,83.0
390035,,,843.0,0.525,0.0,,,,1087.0,0.562,0.0,,,,21.0,0.541,0.0,,,,,,,,,,10594.0,0.381,0.0,,0.008,0.775,10594.0,6.363,1.0,0.157,,,,,,Better than the National Benchmark,ST LUKES QUAKERTOWN HOSPITAL,1021 PARK AVENUE,QUAKERTOWN,PA,18951,BUCKS,(215) 538-4500,POINT (-75.348774 40.437795),4.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,1.0,3.0,3.0,91.0,91.0,91.0,84.0,75.0,87.0,81.0,88.0,74.0,87.0,86.0,96.0,100.0,92.0,96.0
390036,0.312,3.343,2505.0,2.442,3.0,1.229,0.338,2.047,5489.0,5.415,5.0,0.923,0.024,2.324,81.0,2.122,1.0,0.471,,,44.0,0.391,2.0,,0.323,3.452,50569.0,2.365,3.0,1.268,0.944,1.719,48528.0,33.387,43.0,1.288,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,,No Different than National Benchmark,No Different than National Benchmark,HERITAGE VALLEY BEAVER,1000 DUTCH RIDGE ROAD,BEAVER,PA,15009,BEAVER,(412) 728-7000,POINT (-80.324352 40.710345),3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,89.0,93.0,92.0,84.0,77.0,85.0,81.0,88.0,76.0,86.0,58.0,84.0,79.0,77.0,92.0
390037,,,1250.0,0.884,0.0,,0.152,3.002,3163.0,2.201,2.0,0.909,,,35.0,0.856,1.0,,,,9.0,0.064,1.0,,,,26327.0,0.728,0.0,,0.799,2.026,24892.0,13.772,18.0,1.307,,No Different than National Benchmark,,,,No Different than National Benchmark,HERITAGE VALLEY SEWICKLEY,720 BLACKBURN ROAD,SEWICKLEY,PA,15143,ALLEGHENY,(412) 741-7000,POINT (-80.178756 40.543523),3.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,90.0,95.0,93.0,90.0,81.0,88.0,84.0,91.0,82.0,91.0,58.0,83.0,82.0,78.0,93.0
390039,,,767.0,0.473,1.0,,,2.292,1907.0,1.307,0.0,0.0,,1.408,78.0,2.128,0.0,0.0,,,15.0,0.124,0.0,,,,7675.0,0.24,0.0,,0.082,1.614,7675.0,4.093,2.0,0.489,,No Different than National Benchmark,No Different than National Benchmark,,,No Different than National Benchmark,UPMC SOMERSET,225 SOUTH CENTER AVENUE,SOMERSET,PA,15501,SOMERSET,(814) 443-5000,POINT (-79.078598 40.007081),4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,91.0,93.0,93.0,86.0,78.0,88.0,82.0,88.0,78.0,85.0,71.0,100.0,,78.0,89.0
390041,,1.437,2984.0,2.085,0.0,0.0,0.168,1.798,6689.0,4.542,3.0,0.661,0.017,1.708,110.0,2.887,1.0,0.346,,,33.0,0.282,0.0,,0.6,6.419,32711.0,1.272,3.0,2.358,0.766,1.894,31818.0,15.379,19.0,1.235,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,,No Different than National Benchmark,No Different than National Benchmark,UNIONTOWN HOSPITAL,500 WEST BERKELEY STREET,UNIONTOWN,PA,15401,FAYETTE,(724) 430-5000,POINT (-79.737619 39.901996),3.0,4.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,90.0,92.0,90.0,85.0,76.0,88.0,80.0,86.0,83.0,83.0,55.0,70.0,92.0,87.0,90.0
390042,0.212,2.271,3499.0,3.596,3.0,0.834,0.342,1.757,5578.0,7.103,6.0,0.845,0.195,2.09,153.0,3.906,3.0,0.768,0.307,6.046,127.0,1.093,2.0,1.83,0.319,3.416,38273.0,2.39,3.0,1.255,0.189,0.711,36665.0,23.24,9.0,0.387,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,Better than the National Benchmark,"WASHINGTON HOSPITAL, THE",155 WILSON AVENUE,WASHINGTON,PA,15301,WASHINGTON,(724) 225-7000,POINT (-80.247471 40.183244),3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,89.0,94.0,92.0,89.0,83.0,89.0,84.0,91.0,82.0,89.0,70.0,88.0,87.0,85.0,92.0
390044,0.375,1.238,14528.0,15.441,11.0,0.712,0.389,1.285,10733.0,14.875,11.0,0.739,0.77,2.545,282.0,7.512,11.0,1.464,0.192,2.053,480.0,3.977,3.0,0.754,0.27,1.387,157294.0,8.995,6.0,0.667,0.474,0.772,143202.0,106.674,65.0,0.609,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,Better than the National Benchmark,READING HOSPITAL,420 S 5TH AVENUE,WEST READING,PA,19611,BERKS,(610) 988-8000,POINT (-75.948059 40.329863),3.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,90.0,92.0,91.0,85.0,75.0,86.0,81.0,89.0,80.0,89.0,60.0,77.0,53.0,83.0,92.0
390045,0.054,1.067,6406.0,6.191,2.0,0.323,0.098,1.049,7960.0,7.787,3.0,0.385,0.106,2.086,115.0,3.168,2.0,0.631,,,32.0,0.243,1.0,,0.863,4.43,49376.0,2.817,6.0,2.13,0.702,1.544,45837.0,23.547,25.0,1.062,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,,No Different than National Benchmark,No Different than National Benchmark,WILLIAMSPORT REGIONAL MEDICAL CENTER,700 HIGH STREET,WILLIAMSPORT,PA,17701,LYCOMING,(570) 321-2389,POINT (-77.014432 41.24547),3.0,4.0,3.0,3.0,2.0,4.0,3.0,3.0,2.0,3.0,3.0,88.0,93.0,91.0,84.0,75.0,89.0,82.0,89.0,79.0,89.0,57.0,81.0,54.0,82.0,87.0
390046,0.087,0.527,19251.0,21.037,5.0,0.238,0.241,0.755,17050.0,27.003,12.0,0.444,0.278,1.427,329.0,8.746,6.0,0.686,0.659,2.98,545.0,4.647,7.0,1.506,0.267,1.206,164713.0,11.485,7.0,0.609,0.534,0.841,149817.0,111.191,75.0,0.675,Better than the National Benchmark,Better than the National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,Better than the National Benchmark,YORK HOSPITAL,1001 SOUTH GEORGE STREET,YORK,PA,17403,YORK,(717) 851-2345,POINT (-76.720535 39.946668),2.0,4.0,3.0,4.0,2.0,3.0,3.0,3.0,1.0,3.0,3.0,86.0,93.0,92.0,87.0,76.0,87.0,82.0,88.0,74.0,88.0,60.0,79.0,61.0,82.0,94.0
390048,,2.813,1570.0,1.065,0.0,0.0,0.036,3.523,2048.0,1.4,1.0,0.714,,,28.0,0.678,0.0,,,,69.0,0.59,1.0,,,2.993,23947.0,1.001,0.0,0.0,0.082,0.623,22300.0,15.487,4.0,0.258,No Different than National Benchmark,No Different than National Benchmark,,,No Different than National Benchmark,Better than the National Benchmark,GEISINGER-LEWISTOWN HOSPITAL,400 HIGHLAND AVENUE,LEWISTOWN,PA,17044,MIFFLIN,(717) 248-5411,POINT (-77.567402 40.617853),4.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,91.0,94.0,92.0,88.0,79.0,88.0,81.0,88.0,81.0,84.0,51.0,80.0,67.0,84.0,75.0
390049,0.144,0.65,20301.0,21.29,7.0,0.329,0.209,0.788,15915.0,20.959,9.0,0.429,0.147,1.119,323.0,8.623,4.0,0.464,0.124,2.438,306.0,2.71,2.0,0.738,0.156,1.185,156452.0,8.143,4.0,0.491,0.212,0.445,142163.0,89.699,28.0,0.312,Better than the National Benchmark,Better than the National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,Better than the National Benchmark,ST LUKE'S HOSPITAL BETHLEHEM,801 OSTRUM STREET,BETHLEHEM,PA,18015,NORTHAMPTON,(610) 954-4000,POINT (-75.392507 40.608697),3.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,90.0,93.0,92.0,87.0,77.0,88.0,83.0,91.0,80.0,92.0,87.0,96.0,100.0,92.0,97.0
390050,0.271,0.751,28076.0,32.209,15.0,0.466,0.582,1.12,24351.0,43.999,36.0,0.818,0.533,1.76,406.0,10.862,11.0,1.013,,,11.0,0.085,0.0,,0.442,1.462,131184.0,13.075,11.0,0.841,0.554,0.886,131184.0,99.237,70.0,0.705,Better than the National Benchmark,No Different than National Benchmark,No Different than National Benchmark,,No Different than National Benchmark,Better than the National Benchmark,ALLEGHENY GENERAL HOSPITAL,320 EAST NORTH AVENUE,PITTSBURGH,PA,15212,ALLEGHENY,(412) 359-3131,POINT (-80.003249 40.456149),1.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,82.0,91.0,92.0,82.0,77.0,88.0,82.0,88.0,77.0,88.0,40.0,70.0,67.0,66.0,87.0
390052,,,359.0,0.207,0.0,,,,1200.0,0.589,0.0,,,,16.0,0.381,1.0,,,,23.0,0.193,0.0,,,,4944.0,0.142,0.0,,0.116,2.279,4944.0,2.899,2.0,0.69,,,,,,No Different than National Benchmark,CLEARFIELD HOSPITAL,809 TURNPIKE AVE,CLEARFIELD,PA,16830,CLEARFIELD,(814) 768-2497,POINT (-78.449999 41.033012),3.0,4.0,4.0,3.0,3.0,5.0,2.0,3.0,3.0,2.0,3.0,90.0,93.0,93.0,84.0,80.0,92.0,80.0,87.0,82.0,82.0,69.0,93.0,,80.0,96.0
390056,,,246.0,0.151,1.0,,,,903.0,0.467,1.0,,,,10.0,0.32,0.0,,,,,,,,,,7816.0,0.376,0.0,,0.234,1.78,7816.0,5.42,4.0,0.738,,,,,,No Different than National Benchmark,PENN HIGHLANDS HUNTINGDON,1225 WARM SPRINGS AVE,HUNTINGDON,PA,16652,HUNTINGDON,(814) 643-2290,POINT (-78.013908 40.493656),4.0,4.0,1.0,4.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,91.0,92.0,87.0,88.0,74.0,88.0,79.0,84.0,80.0,81.0,56.0,67.0,,85.0,100.0
390057,0.253,4.983,1893.0,1.326,2.0,1.508,,2.174,1937.0,1.378,0.0,0.0,0.031,3.046,63.0,1.619,1.0,0.618,,,55.0,0.42,0.0,,,,30070.0,0.998,0.0,,0.595,1.509,27185.0,18.486,18.0,0.974,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,,,No Different than National Benchmark,GRAND VIEW HOSPITAL,700 LAWN AVENUE,SELLERSVILLE,PA,18960,BUCKS,(215) 453-4615,POINT (-75.324169 40.362567),3.0,4.0,3.0,4.0,3.0,5.0,4.0,4.0,3.0,4.0,4.0,89.0,93.0,91.0,88.0,79.0,92.0,83.0,91.0,81.0,91.0,51.0,77.0,28.0,76.0,94.0
390058,0.167,3.301,2906.0,2.002,2.0,0.999,0.238,2.544,4671.0,3.21,3.0,0.935,0.244,4.813,51.0,1.373,2.0,1.457,,,100.0,0.871,0.0,,0.048,4.765,20979.0,1.035,1.0,0.966,0.5,1.569,20269.0,13.001,12.0,0.923,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,,No Different than National Benchmark,No Different than National Benchmark,CARLISLE REGIONAL MEDICAL CENTER,361 ALEXANDER SPRING ROAD,CARLISLE,PA,17015,CUMBERLAND,(717) 249-1212,POINT (-77.223007 40.184767),2.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,85.0,92.0,91.0,87.0,78.0,86.0,82.0,87.0,78.0,84.0,62.0,78.0,91.0,85.0,91.0
390063,0.228,0.933,14836.0,16.279,8.0,0.491,0.16,0.602,18093.0,27.445,9.0,0.328,0.263,1.588,233.0,6.978,5.0,0.717,,1.944,177.0,1.541,0.0,0.0,0.527,1.984,109521.0,8.326,9.0,1.081,0.466,0.832,101534.0,73.098,46.0,0.629,Better than the National Benchmark,Better than the National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,Better than the National Benchmark,UPMC HAMOT HOSPITAL,201 STATE STREET,ERIE,PA,16550,ERIE,(814) 877-6000,POINT (-80.087825 42.133331),2.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,2.0,3.0,3.0,85.0,92.0,91.0,87.0,77.0,89.0,83.0,89.0,76.0,89.0,49.0,75.0,73.0,73.0,89.0
390065,,2.163,2313.0,1.385,0.0,0.0,0.029,2.851,3404.0,1.73,1.0,0.578,0.029,2.833,66.0,1.741,1.0,0.574,,,46.0,0.437,0.0,,,,20250.0,0.768,0.0,,0.311,1.406,19319.0,9.846,7.0,0.711,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,,,No Different than National Benchmark,GETTYSBURG HOSPITAL,147 GETTYS STREET,GETTYSBURG,PA,17325,ADAMS,(717) 334-2121,POINT (-77.234044 39.823317),4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,1.0,3.0,4.0,92.0,93.0,93.0,89.0,81.0,87.0,84.0,90.0,73.0,89.0,70.0,83.0,75.0,89.0,99.0
390066,0.318,3.408,3362.0,2.396,3.0,1.252,0.014,1.379,5177.0,3.576,1.0,0.28,0.019,1.861,97.0,2.65,1.0,0.377,,2.612,137.0,1.147,0.0,0.0,,,33525.0,0.986,2.0,,0.517,1.346,31959.0,19.804,17.0,0.858,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,,No Different than National Benchmark,GOOD SAMARITAN HOSPITAL,FOURTH AND WALNUT STREETS,LEBANON,PA,17042,LEBANON,(717) 270-7500,POINT (-77.128598 40.146353),3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,90.0,92.0,92.0,84.0,78.0,88.0,82.0,88.0,78.0,86.0,65.0,85.0,67.0,82.0,95.0
390067,0.22,0.66,33738.0,32.826,13.0,0.396,0.363,0.878,30516.0,34.567,20.0,0.579,0.095,0.721,532.0,13.387,4.0,0.299,0.062,1.223,638.0,5.401,2.0,0.37,0.097,0.735,187948.0,13.136,4.0,0.305,0.507,0.823,173287.0,101.413,66.0,0.651,Better than the National Benchmark,Better than the National Benchmark,Better than the National Benchmark,No Different than National Benchmark,Better than the National Benchmark,Better than the National Benchmark,PINNACLE HEALTH HOSPITALS,409 SOUTH SECOND STREET,HARRISBURG,PA,17105,DAUPHIN,(717) 782-5181,POINT (-76.875329 40.256258),3.0,4.0,3.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,3.0,87.0,92.0,91.0,86.0,76.0,89.0,83.0,90.0,84.0,90.0,62.0,94.0,90.0,73.0,88.0
390068,0.257,5.071,1625.0,1.303,2.0,1.535,0.522,3.964,3030.0,2.434,4.0,1.643,,,23.0,0.614,0.0,,,1.925,185.0,1.556,0.0,0.0,,,16269.0,0.639,0.0,,0.353,1.595,13602.0,8.682,7.0,0.806,No Different than National Benchmark,No Different than National Benchmark,,No Different than National Benchmark,,No Different than National Benchmark,HEART OF LANCASTER REGIONAL MEDICAL CENTER,1500 HIGHLANDS DRIVE,LITITZ,PA,17543,LANCASTER,(717) 625-5670,POINT (-76.309414 40.134257),2.0,4.0,3.0,4.0,2.0,4.0,3.0,4.0,3.0,4.0,3.0,86.0,92.0,91.0,88.0,76.0,89.0,82.0,90.0,80.0,90.0,74.0,90.0,84.0,85.0,96.0
390070,,,439.0,0.384,0.0,,,,1109.0,0.942,0.0,,,,7.0,0.188,0.0,,,,10.0,0.091,0.0,,,,10139.0,0.507,0.0,,0.592,2.421,11049.0,6.275,8.0,1.275,,,,,,No Different than National Benchmark,LOWER BUCKS HOSPITAL,501 BATH ROAD,BRISTOL,PA,19007,BUCKS,(215) 785-9200,POINT (-74.864626 40.104065),2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,85.0,85.0,84.0,77.0,70.0,84.0,76.0,79.0,75.0,75.0,80.0,100.0,100.0,82.0,98.0
390072,,,97.0,0.064,0.0,,,,601.0,0.428,2.0,,,,3.0,0.055,0.0,,,,16.0,0.148,0.0,,,,5238.0,0.175,0.0,,,1.057,5238.0,2.835,0.0,0.0,,,,,,No Different than National Benchmark,BERWICK HOSPITAL CENTER,701 EAST 16TH STREET,BERWICK,PA,18603,COLUMBIA,(570) 759-5020,POINT (-76.230804 41.070159),4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,93.0,93.0,94.0,89.0,80.0,89.0,82.0,88.0,86.0,87.0,59.0,72.0,,86.0,93.0
390073,0.123,0.937,9744.0,10.298,4.0,0.388,0.12,0.615,14054.0,20.281,6.0,0.296,0.05,0.98,242.0,6.744,2.0,0.297,,2.06,176.0,1.454,0.0,0.0,0.21,1.273,101639.0,8.709,5.0,0.574,0.365,0.71,98066.0,67.782,35.0,0.516,Better than the National Benchmark,Better than the National Benchmark,Better than the National Benchmark,No Different than National Benchmark,No Different than National Benchmark,Better than the National Benchmark,UPMC ALTOONA,620 HOWARD AVENUE,ALTOONA,PA,16601,BLAIR,(814) 889-2011,POINT (-78.398184 40.521142),3.0,4.0,2.0,3.0,3.0,4.0,2.0,3.0,1.0,2.0,3.0,88.0,92.0,90.0,84.0,78.0,89.0,80.0,86.0,74.0,83.0,55.0,80.0,96.0,76.0,88.0
390076,0.046,4.575,1467.0,1.078,1.0,0.928,0.3,5.916,1540.0,1.117,2.0,1.791,0.272,5.355,44.0,1.234,2.0,1.621,,,51.0,0.408,0.0,,,,20361.0,0.982,1.0,,1.131,2.448,20361.0,15.337,26.0,1.695,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,,,Worse than the National Benchmark,BRANDYWINE HOSPITAL,201 REECEVILLE ROAD,COATESVILLE,PA,19320,CHESTER,(610) 383-8000,POINT (-75.790263 40.009586),1.0,4.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,81.0,92.0,90.0,86.0,73.0,85.0,79.0,85.0,77.0,81.0,53.0,80.0,92.0,75.0,86.0
390079,0.303,2.297,4467.0,4.2,4.0,0.952,1.075,3.771,4910.0,4.727,10.0,2.116,0.395,2.388,162.0,4.64,5.0,1.078,,,55.0,0.488,0.0,,0.317,3.386,44533.0,2.411,3.0,1.244,0.345,0.993,43802.0,23.098,14.0,0.606,No Different than National Benchmark,Worse than the National Benchmark,No Different than National Benchmark,,No Different than National Benchmark,Better than the National Benchmark,ROBERT PACKER HOSPITAL,ONE GUTHRIE SQUARE,SAYRE,PA,18840,BRADFORD,(570) 888-6666,,2.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,85.0,91.0,89.0,84.0,74.0,84.0,80.0,86.0,76.0,86.0,51.0,77.0,56.0,74.0,95.0
390081,0.324,3.464,2523.0,2.357,3.0,1.273,0.595,4.517,2083.0,2.136,4.0,1.873,0.04,3.987,46.0,1.237,1.0,0.808,,,18.0,0.172,0.0,,0.044,4.361,25203.0,1.131,1.0,0.884,0.131,0.992,22081.0,9.731,4.0,0.411,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,,No Different than National Benchmark,Better than the National Benchmark,DELAWARE COUNTY MEMORIAL HOSPITAL,501 NORTH LANSDOWNE AVE,DREXEL HILL,PA,19026,DELAWARE,(215) 284-8100,POINT (-75.283921 39.953877),1.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,82.0,89.0,89.0,81.0,78.0,86.0,79.0,85.0,78.0,83.0,49.0,71.0,38.0,81.0,83.0
390084,,,25.0,0.014,0.0,,,,405.0,0.199,1.0,,,,3.0,0.088,0.0,,,,1.0,0.014,0.0,,,,4430.0,0.152,0.0,,,2.422,4430.0,1.237,0.0,0.0,,,,,,No Different than National Benchmark,SUNBURY COMMUNITY HOSPITAL,350 NORTH 11TH STREET,SUNBURY,PA,17801,NORTHUMBERLND,(570) 286-3333,POINT (-76.778268 40.862243),5.0,5.0,5.0,5.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,97.0,95.0,95.0,92.0,78.0,87.0,84.0,92.0,80.0,91.0,,,,,
390086,,0.939,3543.0,3.191,0.0,0.0,0.434,1.965,6270.0,7.047,7.0,0.993,,1.282,97.0,2.337,0.0,0.0,,,7.0,0.058,0.0,,0.021,2.114,39132.0,2.333,1.0,0.429,0.341,0.889,34678.0,29.98,17.0,0.567,Better than the National Benchmark,No Different than National Benchmark,No Different than National Benchmark,,No Different than National Benchmark,Better than the National Benchmark,PENN HIGHLAND DUBOIS,100 HOSPITAL AVENUE,DUBOIS,PA,15801,CLEARFIELD,(814) 371-2200,POINT (-78.775736 41.114349),1.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,81.0,91.0,90.0,82.0,78.0,88.0,80.0,84.0,73.0,83.0,63.0,89.0,82.0,78.0,95.0
